#Chr	Start	End	ID
chr12	90343497	90344482	chr12-90343497-90344482
chr12	90345120	90345213	chr12-90345120-90345213
chr12	90353528	90354594	chr12-90353528-90354594
chr12	90356597	90356773	chr12-90356597-90356773
chr12	90359530	90359652	chr12-90359530-90359652
chr12	90399637	90400143	chr12-90399637-90400143
chr12	90409408	90409504	chr12-90409408-90409504
chr12	90430057	90430696	chr12-90430057-90430696
chr12	90469309	90469922	chr12-90469309-90469922
chr12	90470557	90471344	chr12-90470557-90471344
chr12	90480294	90480441	chr12-90480294-90480441
chr12	90508799	90509033	chr12-90508799-90509033
chr12	90509138	90509225	chr12-90509138-90509225
chr12	90567396	90567504	chr12-90567396-90567504
chr12	90592650	90593047	chr12-90592650-90593047
chr12	90640540	90640819	chr12-90640540-90640819
chr12	90647464	90648144	chr12-90647464-90648144
chr12	90668323	90668557	chr12-90668323-90668557
chr12	90668656	90669144	chr12-90668656-90669144
chr12	91227046	91227507	chr12-91227046-91227507
chr12	91227555	91227620	chr12-91227555-91227620
chr12	91230357	91230758	chr12-91230357-91230758
chr12	91240760	91240901	chr12-91240760-91240901
chr12	91240906	91241120	chr12-91240906-91241120
chr12	91248640	91248843	chr12-91248640-91248843
chr12	91358936	91359189	chr12-91358936-91359189
chr12	91367555	91367630	chr12-91367555-91367630
chr12	91512877	91513037	chr12-91512877-91513037
chr12	91571961	91572248	chr12-91571961-91572248
chr12	91701894	91702136	chr12-91701894-91702136
chr12	91729519	91730237	chr12-91729519-91730237
chr12	91734115	91734275	chr12-91734115-91734275
chr12	91748908	91749620	chr12-91748908-91749620
chr12	91775209	91776425	chr12-91775209-91776425
chr12	91793344	91793447	chr12-91793344-91793447
chr12	91955893	91956931	chr12-91955893-91956931
chr12	92004428	92004571	chr12-92004428-92004571
chr12	92080930	92081827	chr12-92080930-92081827
chr12	92132486	92132584	chr12-92132486-92132584
chr12	92264576	92265484	chr12-92264576-92265484
chr12	92342345	92342703	chr12-92342345-92342703
chr12	92371711	92372652	chr12-92371711-92372652
chr12	92376886	92377089	chr12-92376886-92377089
chr12	92423964	92425092	chr12-92423964-92425092
chr12	92435480	92436149	chr12-92435480-92436149
chr12	92443424	92443487	chr12-92443424-92443487
chr12	92449384	92450296	chr12-92449384-92450296
chr12	92458613	92459550	chr12-92458613-92459550
chr12	92478966	92479051	chr12-92478966-92479051
chr12	92482604	92482831	chr12-92482604-92482831
chr12	92484332	92485020	chr12-92484332-92485020
chr12	92488209	92488534	chr12-92488209-92488534
chr12	92490320	92490985	chr12-92490320-92490985
chr12	92498652	92499929	chr12-92498652-92499929
chr12	92500034	92500353	chr12-92500034-92500353
chr12	92501025	92501706	chr12-92501025-92501706
chr12	92503470	92504280	chr12-92503470-92504280
chr12	92509769	92509919	chr12-92509769-92509919
chr12	92512721	92513073	chr12-92512721-92513073
chr12	92516928	92517918	chr12-92516928-92517918
chr12	92535396	92535988	chr12-92535396-92535988
chr12	92579785	92580167	chr12-92579785-92580167
chr12	92601836	92603035	chr12-92601836-92603035
chr12	92603821	92604357	chr12-92603821-92604357
chr12	92653279	92653611	chr12-92653279-92653611
chr12	92691272	92692131	chr12-92691272-92692131
chr12	92772548	92773445	chr12-92772548-92773445
chr12	92785523	92785778	chr12-92785523-92785778
chr12	92792181	92793239	chr12-92792181-92793239
chr12	92799196	92800133	chr12-92799196-92800133
chr12	92824913	92825438	chr12-92824913-92825438
chr12	92933010	92935332	chr12-92933010-92935332
chr12	92962609	92964574	chr12-92962609-92964574
chr12	93002098	93002844	chr12-93002098-93002844
chr12	93025923	93026342	chr12-93025923-93026342
chr12	93151339	93152137	chr12-93151339-93152137
chr12	93178703	93179638	chr12-93178703-93179638
chr12	93183335	93183481	chr12-93183335-93183481
chr12	93301694	93302304	chr12-93301694-93302304
chr12	93305251	93305568	chr12-93305251-93305568
chr12	93322232	93323667	chr12-93322232-93323667
chr12	93334971	93335146	chr12-93334971-93335146
chr12	93337539	93337653	chr12-93337539-93337653
chr12	93337746	93337817	chr12-93337746-93337817
chr12	93501573	93501682	chr12-93501573-93501682
chr12	93578126	93578573	chr12-93578126-93578573
chr12	93717625	93717764	chr12-93717625-93717764
chr12	93756546	93756680	chr12-93756546-93756680
chr12	93757546	93758303	chr12-93757546-93758303
chr12	93771288	93773495	chr12-93771288-93773495
chr12	93790492	93790781	chr12-93790492-93790781
chr12	93800913	93801615	chr12-93800913-93801615
chr12	93804795	93805172	chr12-93804795-93805172
chr12	93809678	93810170	chr12-93809678-93810170
chr12	93813090	93815233	chr12-93813090-93815233
chr12	93819218	93819280	chr12-93819218-93819280
chr12	93834723	93836518	chr12-93834723-93836518
chr12	93860948	93862016	chr12-93860948-93862016
chr12	93880832	93880983	chr12-93880832-93880983
chr12	93896698	93897416	chr12-93896698-93897416
chr12	93963214	93965470	chr12-93963214-93965470
chr12	93965770	93965975	chr12-93965770-93965975
chr12	93967024	93967372	chr12-93967024-93967372
chr12	93984765	93985833	chr12-93984765-93985833
chr12	94035294	94035366	chr12-94035294-94035366
chr12	94070812	94071805	chr12-94070812-94071805
chr12	94078327	94078895	chr12-94078327-94078895
chr12	94130745	94130990	chr12-94130745-94130990
chr12	94135484	94136725	chr12-94135484-94136725
chr12	94160680	94161749	chr12-94160680-94161749
chr12	94174813	94174961	chr12-94174813-94174961
chr12	94177662	94179501	chr12-94177662-94179501
chr12	94244748	94245597	chr12-94244748-94245597
chr12	94372801	94373512	chr12-94372801-94373512
chr12	94464954	94465538	chr12-94464954-94465538
chr12	94469197	94469306	chr12-94469197-94469306
chr12	94495084	94496479	chr12-94495084-94496479
chr12	94517397	94518391	chr12-94517397-94518391
chr12	94519934	94520382	chr12-94519934-94520382
chr12	94521019	94521539	chr12-94521019-94521539
chr12	94527703	94528635	chr12-94527703-94528635
chr12	94541612	94544684	chr12-94541612-94544684
chr12	94551580	94552206	chr12-94551580-94552206
chr12	94563338	94563661	chr12-94563338-94563661
chr12	94567300	94568771	chr12-94567300-94568771
chr12	94569904	94570001	chr12-94569904-94570001
chr12	94655995	94657396	chr12-94655995-94657396
chr12	94702780	94702885	chr12-94702780-94702885
chr12	94725351	94725433	chr12-94725351-94725433
chr12	94843355	94843696	chr12-94843355-94843696
chr12	94853061	94854385	chr12-94853061-94854385
chr12	94901141	94901307	chr12-94901141-94901307
chr12	94926526	94927238	chr12-94926526-94927238
chr12	94939890	94940450	chr12-94939890-94940450
chr12	94997010	94997782	chr12-94997010-94997782
chr12	95012681	95013131	chr12-95012681-95013131
chr12	95015204	95016086	chr12-95015204-95016086
chr12	95034065	95034710	chr12-95034065-95034710
chr12	95037080	95037209	chr12-95037080-95037209
chr12	95037482	95038744	chr12-95037482-95038744
chr12	95043315	95044451	chr12-95043315-95044451
chr12	95082806	95083115	chr12-95082806-95083115
chr12	95119382	95119983	chr12-95119382-95119983
chr12	95136909	95137676	chr12-95136909-95137676
chr12	95148562	95148634	chr12-95148562-95148634
chr12	95156205	95156768	chr12-95156205-95156768
chr12	95157916	95158608	chr12-95157916-95158608
chr12	95188957	95189120	chr12-95188957-95189120
chr12	95266735	95268109	chr12-95266735-95268109
chr12	95381212	95382757	chr12-95381212-95382757
chr12	95383836	95384400	chr12-95383836-95384400
chr12	95396813	95397984	chr12-95396813-95397984
chr12	95466532	95467866	chr12-95466532-95467866
chr12	95478624	95478932	chr12-95478624-95478932
chr12	95510660	95511545	chr12-95510660-95511545
chr12	95610617	95612580	chr12-95610617-95612580
chr12	95727771	95728608	chr12-95727771-95728608
chr12	95866924	95868635	chr12-95866924-95868635
chr12	95874807	95875676	chr12-95874807-95875676
chr12	95927903	95928797	chr12-95927903-95928797
chr12	95941670	95943279	chr12-95941670-95943279
chr12	95967850	95968019	chr12-95967850-95968019
chr12	96183451	96184628	chr12-96183451-96184628
chr12	96190574	96190780	chr12-96190574-96190780
chr12	96199265	96200343	chr12-96199265-96200343
chr12	96209534	96209635	chr12-96209534-96209635
chr12	96252184	96253576	chr12-96252184-96253576
chr12	96311988	96312832	chr12-96311988-96312832
chr12	96336277	96337545	chr12-96336277-96337545
chr12	96428795	96430085	chr12-96428795-96430085
chr12	96440677	96442009	chr12-96440677-96442009
chr12	96455540	96456407	chr12-96455540-96456407
chr12	96580602	96580676	chr12-96580602-96580676
chr12	96585659	96586356	chr12-96585659-96586356
chr12	96586647	96588480	chr12-96586647-96588480
chr12	96588845	96589630	chr12-96588845-96589630
chr12	96608698	96609552	chr12-96608698-96609552
chr12	96630080	96630544	chr12-96630080-96630544
chr12	96631285	96632005	chr12-96631285-96632005
chr12	96635352	96636385	chr12-96635352-96636385
chr12	96651873	96652619	chr12-96651873-96652619
chr12	96720354	96721951	chr12-96720354-96721951
chr12	96740279	96741206	chr12-96740279-96741206
chr12	96744483	96745149	chr12-96744483-96745149
chr12	96761465	96761611	chr12-96761465-96761611
chr12	96761705	96761943	chr12-96761705-96761943
chr12	96762205	96762268	chr12-96762205-96762268
chr12	96779064	96779148	chr12-96779064-96779148
chr12	96792770	96795475	chr12-96792770-96795475
chr12	96814621	96815394	chr12-96814621-96815394
chr12	96819248	96819454	chr12-96819248-96819454
chr12	96827739	96828647	chr12-96827739-96828647
chr12	96839249	96840408	chr12-96839249-96840408
chr12	96882972	96883803	chr12-96882972-96883803
chr12	97300210	97302333	chr12-97300210-97302333
chr12	97379036	97380026	chr12-97379036-97380026
chr12	97380877	97380998	chr12-97380877-97380998
chr12	97702081	97702833	chr12-97702081-97702833
chr12	98790965	98791834	chr12-98790965-98791834
chr12	98884483	98885398	chr12-98884483-98885398
chr12	98896667	98898531	chr12-98896667-98898531
chr12	98908734	98910503	chr12-98908734-98910503
chr12	98986673	98988157	chr12-98986673-98988157
chr12	99037743	99039596	chr12-99037743-99039596
chr12	100535399	100537109	chr12-100535399-100537109
chr12	100548332	100549291	chr12-100548332-100549291
chr12	100557346	100558124	chr12-100557346-100558124
chr12	100593085	100595001	chr12-100593085-100595001
chr12	100596493	100597114	chr12-100596493-100597114
chr12	100660213	100662126	chr12-100660213-100662126
chr12	101673151	101674441	chr12-101673151-101674441
chr12	101717574	101717884	chr12-101717574-101717884
chr12	101800573	101802628	chr12-101800573-101802628
chr12	101849424	101850213	chr12-101849424-101850213
chr12	102009729	102010434	chr12-102009729-102010434
chr12	102036197	102036306	chr12-102036197-102036306
chr12	102063751	102064258	chr12-102063751-102064258
chr12	102090648	102092747	chr12-102090648-102092747
chr12	102136540	102136699	chr12-102136540-102136699
chr12	102153015	102153829	chr12-102153015-102153829
chr12	102187263	102187579	chr12-102187263-102187579
chr12	102188757	102189257	chr12-102188757-102189257
chr12	102197808	102198460	chr12-102197808-102198460
chr12	102203293	102203869	chr12-102203293-102203869
chr12	102217348	102218192	chr12-102217348-102218192
chr12	102223449	102223527	chr12-102223449-102223527
chr12	102223612	102225164	chr12-102223612-102225164
chr12	102232197	102233989	chr12-102232197-102233989
chr12	102270806	102272413	chr12-102270806-102272413
chr12	102437447	102438358	chr12-102437447-102438358
chr12	102454882	102456188	chr12-102454882-102456188
chr12	102694780	102695323	chr12-102694780-102695323
chr12	102779010	102779745	chr12-102779010-102779745
chr12	102815451	102816187	chr12-102815451-102816187
chr12	102872294	102873279	chr12-102872294-102873279
chr12	102878054	102878689	chr12-102878054-102878689
chr12	103662594	103663557	chr12-103662594-103663557
chr12	103742819	103743024	chr12-103742819-103743024
chr12	103795360	103795422	chr12-103795360-103795422
chr12	103848815	103849782	chr12-103848815-103849782
chr12	103851426	103851517	chr12-103851426-103851517
chr12	103887934	103890363	chr12-103887934-103890363
chr12	103897393	103898284	chr12-103897393-103898284
chr12	103942162	103943128	chr12-103942162-103943128
chr12	104234312	104235116	chr12-104234312-104235116
chr12	104235196	104235985	chr12-104235196-104235985
chr12	104322539	104324619	chr12-104322539-104324619
chr12	104343049	104343184	chr12-104343049-104343184
chr12	104359124	104360207	chr12-104359124-104360207
chr12	104443749	104444262	chr12-104443749-104444262
chr12	104530926	104532522	chr12-104530926-104532522
chr12	104609235	104610030	chr12-104609235-104610030
chr12	104613663	104614066	chr12-104613663-104614066
chr12	104850209	104853430	chr12-104850209-104853430
chr12	105113957	105115107	chr12-105113957-105115107
chr12	105158399	105158938	chr12-105158399-105158938
chr12	105351211	105352808	chr12-105351211-105352808
chr12	105500865	105502149	chr12-105500865-105502149
chr12	105629141	105630501	chr12-105629141-105630501
chr12	105723744	105724705	chr12-105723744-105724705
chr12	106620699	106621887	chr12-106620699-106621887
chr12	106640808	106641957	chr12-106640808-106641957
chr12	106642061	106643531	chr12-106642061-106643531
chr12	106676102	106676617	chr12-106676102-106676617
chr12	106695421	106696076	chr12-106695421-106696076
chr12	106696240	106697634	chr12-106696240-106697634
chr12	106751164	106752313	chr12-106751164-106752313
chr12	107130055	107130797	chr12-107130055-107130797
chr12	107141166	107142294	chr12-107141166-107142294
chr12	107153664	107154525	chr12-107153664-107154525
chr12	107297103	107297803	chr12-107297103-107297803
chr12	107380312	107381420	chr12-107380312-107381420
chr12	107421098	107421935	chr12-107421098-107421935
chr12	107485851	107487946	chr12-107485851-107487946
chr12	107498444	107499314	chr12-107498444-107499314
chr12	107525538	107525989	chr12-107525538-107525989
chr12	107702777	107703245	chr12-107702777-107703245
chr12	107711635	107715344	chr12-107711635-107715344
chr12	107721507	107721662	chr12-107721507-107721662
chr12	107765850	107766676	chr12-107765850-107766676
chr12	107909240	107909455	chr12-107909240-107909455
chr12	108154299	108155683	chr12-108154299-108155683
chr12	108695899	108695990	chr12-108695899-108695990
chr12	108959961	108960035	chr12-108959961-108960035
chr12	109005926	109006299	chr12-109005926-109006299
chr12	109124850	109126194	chr12-109124850-109126194
chr12	109592007	109593246	chr12-109592007-109593246
chr12	110384472	110384557	chr12-110384472-110384557
chr12	110436747	110437528	chr12-110436747-110437528
chr12	110540242	110540414	chr12-110540242-110540414
chr12	111325517	111326226	chr12-111325517-111326226
chr12	111842828	111844797	chr12-111842828-111844797
chr12	111864229	111864786	chr12-111864229-111864786
chr12	111876178	111876654	chr12-111876178-111876654
chr12	112856121	112857558	chr12-112856121-112857558
chr12	113524251	113524406	chr12-113524251-113524406
chr12	113524917	113525134	chr12-113524917-113525134
chr12	113541375	113542239	chr12-113541375-113542239
chr12	113795950	113797560	chr12-113795950-113797560
chr12	114403604	114404756	chr12-114403604-114404756
chr12	116504403	116505253	chr12-116504403-116505253
chr12	116615740	116615960	chr12-116615740-116615960
chr12	116632822	116633402	chr12-116632822-116633402
chr12	116681542	116682293	chr12-116681542-116682293
chr12	116682368	116682801	chr12-116682368-116682801
chr12	116686724	116686811	chr12-116686724-116686811
chr12	116686870	116686954	chr12-116686870-116686954
chr12	116695125	116695349	chr12-116695125-116695349
chr12	116701364	116701531	chr12-116701364-116701531
chr12	116702149	116702375	chr12-116702149-116702375
chr12	116702654	116702857	chr12-116702654-116702857
chr12	116714248	116715124	chr12-116714248-116715124
chr12	116715197	116716172	chr12-116715197-116716172
chr12	116796464	116797108	chr12-116796464-116797108
chr12	117140939	117141418	chr12-117140939-117141418
chr12	117256028	117257730	chr12-117256028-117257730
chr12	117543646	117544200	chr12-117543646-117544200
chr12	117571602	117572515	chr12-117571602-117572515
chr12	117592929	117593632	chr12-117592929-117593632
chr12	117627425	117628778	chr12-117627425-117628778
chr12	118454038	118455006	chr12-118454038-118455006
chr12	118498839	118498992	chr12-118498839-118498992
chr12	118499238	118499441	chr12-118499238-118499441
chr12	120594567	120594974	chr12-120594567-120594974
chr12	120632123	120633351	chr12-120632123-120633351
chr12	120686446	120686636	chr12-120686446-120686636
chr12	121198275	121198814	chr12-121198275-121198814
